PubMedID,Matched_Protein_Id,Matched_Protein_Name,Other_protein,True_UniProtIDs,Label,Sentence
33403781,P10145,Interleukin-8,lf,,FP,"The immune response during the onset of coliform mastitis in vaccinated cows was investigated by measuring lactoferrin (LF), interleukin-8 (IL-8), and interleukin-1β (IL-1β) concentrations and somatic cell counts in 28 milk samples at the onset of acute coliform mastitis (ACM) and 73 milk samples at the onset of peracute coliform mastitis (PCM)."
33403781,P10145,Interleukin-8,il-8,P10145,TP,"The immune response during the onset of coliform mastitis in vaccinated cows was investigated by measuring lactoferrin (LF), interleukin-8 (IL-8), and interleukin-1β (IL-1β) concentrations and somatic cell counts in 28 milk samples at the onset of acute coliform mastitis (ACM) and 73 milk samples at the onset of peracute coliform mastitis (PCM)."
33403781,P10145,Interleukin-8,interleukin-1β,,FP,"The immune response during the onset of coliform mastitis in vaccinated cows was investigated by measuring lactoferrin (LF), interleukin-8 (IL-8), and interleukin-1β (IL-1β) concentrations and somatic cell counts in 28 milk samples at the onset of acute coliform mastitis (ACM) and 73 milk samples at the onset of peracute coliform mastitis (PCM)."
33404287,P01375,Tumor necrosis factor,light,,FP,"LIGHT is a member of the tumor necrosis factor superfamily, which has been claimed to mediate anti-tumor activity on the basis of cancer cures observed in immunocompetent mice bearing transgenic LIGHT-expressing tumors."
33404287,P01375,Tumor necrosis factor,tumor necrosis factor superfamily,,FP,"LIGHT is a member of the tumor necrosis factor superfamily, which has been claimed to mediate anti-tumor activity on the basis of cancer cures observed in immunocompetent mice bearing transgenic LIGHT-expressing tumors."
33405065,P01375,Tumor necrosis factor,b cell activating factor,,FP,"B cell activating factor (BAFF), belonging to the tumor necrosis factor superfamily (TNFSF), is a critical cytokine for B cell survival and immunoglobulin secretion."
33405065,P01375,Tumor necrosis factor,baff,,FP,"B cell activating factor (BAFF), belonging to the tumor necrosis factor superfamily (TNFSF), is a critical cytokine for B cell survival and immunoglobulin secretion."
33405065,P01375,Tumor necrosis factor,tumor necrosis factor superfamily,,FP,"B cell activating factor (BAFF), belonging to the tumor necrosis factor superfamily (TNFSF), is a critical cytokine for B cell survival and immunoglobulin secretion."
33405065,P01375,Tumor necrosis factor,tnfsf,,FP,"B cell activating factor (BAFF), belonging to the tumor necrosis factor superfamily (TNFSF), is a critical cytokine for B cell survival and immunoglobulin secretion."
33405065,P01375,Tumor necrosis factor,cytokine,,FP,"B cell activating factor (BAFF), belonging to the tumor necrosis factor superfamily (TNFSF), is a critical cytokine for B cell survival and immunoglobulin secretion."
33405065,P01375,Tumor necrosis factor,immunoglobulin,,FP,"B cell activating factor (BAFF), belonging to the tumor necrosis factor superfamily (TNFSF), is a critical cytokine for B cell survival and immunoglobulin secretion."
33405352,P22301,Interleukin-10,il-10,P22301,TP,Interleukin-10 (IL-10) is a key anti-inflammatory cytokine.
33405352,P22301,Interleukin-10,anti-inflammatory cytokine,,FP,Interleukin-10 (IL-10) is a key anti-inflammatory cytokine.
33408345,P60568,Interleukin-2,interleukin-2 receptor,,FP,Signaling via interleukin-2 receptor (IL-2R) is a requisite for regulatory T (Treg) cell identity and function.
33408345,P60568,Interleukin-2,il-2r,,FP,Signaling via interleukin-2 receptor (IL-2R) is a requisite for regulatory T (Treg) cell identity and function.
33409321,P05231,Interleukin-6,tumor necrosis factor-alpha,,FP,We aimed to determine the neem leaf extract's effect on Tumor Necrosis Factor-alpha (TNF-α) and Interleukin-6 (IL-6) expressions in dextran sodium sulfate (DSS)-induced colitis rats.
33409321,P05231,Interleukin-6,il-6,P05231,TP,We aimed to determine the neem leaf extract's effect on Tumor Necrosis Factor-alpha (TNF-α) and Interleukin-6 (IL-6) expressions in dextran sodium sulfate (DSS)-induced colitis rats.
33412216,P14210,Hepatocyte growth factor,hgf,P14210,TP,Hepatocyte growth factor (HGF) is a multifunctional cytokine that plays important roles in pancreatic physiology.
33412216,P14210,Hepatocyte growth factor,multifunctional cytokine,,FP,Hepatocyte growth factor (HGF) is a multifunctional cytokine that plays important roles in pancreatic physiology.
33412574,Q14116,Interleukin-18,il-18,Q14116,TP,Interleukin-18 (IL-18) and interferon-γ (IFN-γ) are cytokines of crucial role in inflammation and immune reactions.
33412574,Q14116,Interleukin-18,interferon-γ,,FP,Interleukin-18 (IL-18) and interferon-γ (IFN-γ) are cytokines of crucial role in inflammation and immune reactions.
33412574,Q14116,Interleukin-18,cytokines,,FP,Interleukin-18 (IL-18) and interferon-γ (IFN-γ) are cytokines of crucial role in inflammation and immune reactions.
33412979,P05231,Interleukin-6,il-6,P05231,TP,"To determine the concentration of interleukin-6 (IL-6) in the cervical fluid in women with spontaneous preterm labor with intact fetal membranes (PTL) complicated by intra-amniotic infection (the presence of both microbial invasion of the amniotic cavity and intra-amniotic inflammation), or sterile intra-amniotic inflammation (the presence of intra-amniotic inflammation alone)."
33414791,P01375,Tumor necrosis factor,tumor necrosis factor alpha,,FP,Immunogenicity of tumor necrosis factor alpha inhibitors (TNFis) has been recognized as an important problem that may cause loss of efficacy and adverse events such as infusion reactions.
33414791,P01375,Tumor necrosis factor,tnfis,,FP,Immunogenicity of tumor necrosis factor alpha inhibitors (TNFis) has been recognized as an important problem that may cause loss of efficacy and adverse events such as infusion reactions.
33420967,P01375,Tumor necrosis factor,tumor necrosis factor inhibitors,,FP,Tumor necrosis factor inhibitors (TNFis) may be administered at a reduced dose to patients with ankylosing spondylitis (AS) for various reasons.
33420967,P01375,Tumor necrosis factor,tnfis,,FP,Tumor necrosis factor inhibitors (TNFis) may be administered at a reduced dose to patients with ankylosing spondylitis (AS) for various reasons.
33421903,P09919,Granulocyte colony-stimulating factor,gcsf,P09919,TP,"Despite granulocyte colony-stimulating factor (GCSF) is widely used in clinical, cancer chemotherapy induced neutropenia (CCIN) infection and infection-related mortality is high for lack of functionally mature neutrophils."
33429728,P01375,Tumor necrosis factor,janus kinase,,FP,"We aimed to evaluate the utility of a simplified ultrasonography (US) scoring system, which is desired in daily clinical practice, among patients with rheumatoid arthritis (RA) receiving biological/targeted synthetic disease-modifying antirheumatic drugs (DMARDs).A total of 289 Japanese patients with RA who were started on tumor necrosis factor inhibitors, abatacept, tocilizumab, or Janus kinase inhibitors between June 2013 and April 2019 at one of the 15 participating rheumatology centers were reviewed."
33429916,Q969D9,Thymic stromal lymphopoietin,tslp,Q969D9,TP,"Thymic stromal lymphopoietin (TSLP) is released by epithelial cells following disturbed homeostasis to act as ""alarmin"" and driver of Th2-immunity."
33430761,P05231,Interleukin-6,il6,P05231,TP,"Interleukin-6 (IL6) was recently identified as an embryotrophic factor in bovine embryos, where it acts primarily to mediate inner cell mass (ICM) size."
33430761,P05231,Interleukin-6,embryotrophic factor,,FP,"Interleukin-6 (IL6) was recently identified as an embryotrophic factor in bovine embryos, where it acts primarily to mediate inner cell mass (ICM) size."
33434572,P13232,Interleukin-7,recombinant human interleukin-7,,FP,This study was conducted to establish the toxicological profile of combination treatment with therapeutic HPV DNA vaccines (GX-188E) and the long-acting form of recombinant human interleukin-7 fused with hybrid Fc (IL-7hyFc).
33434572,P13232,Interleukin-7,hybrid fc,,FP,This study was conducted to establish the toxicological profile of combination treatment with therapeutic HPV DNA vaccines (GX-188E) and the long-acting form of recombinant human interleukin-7 fused with hybrid Fc (IL-7hyFc).
33439121,Q969D9,Thymic stromal lymphopoietin,tslp,Q969D9,TP,Thymic stromal lymphopoietin (TSLP) is a cytokine that acts directly on CD4
33439121,Q969D9,Thymic stromal lymphopoietin,cytokine,,FP,Thymic stromal lymphopoietin (TSLP) is a cytokine that acts directly on CD4
33439298,P05231,Interleukin-6,il-6,P05231,TP,The aim of this study is to investigate the predictive and diagnostic ability of interleukin-6 (IL-6) for postoperative urosepsis in patients undergoing percutaneous nephrolithotomy (PCNL).
33441232,P05112,Interleukin-4,amino acid oxidase,,FP,"Interleukin-4 induced 1 protein (IL4I1), a secreted amino acid oxidase produced by antigen presenting cells, oxidizes phenylalanine to phenylpyruvate."
33441916,P01375,Tumor necrosis factor,progranulin,,FP,Progranulin (PGRN) has been reported to bind tumor necrosis factor (TNF) receptor and to inhibit TNFα signaling.
33441916,P01375,Tumor necrosis factor,tumor necrosis factor (tnf) receptor,,FP,Progranulin (PGRN) has been reported to bind tumor necrosis factor (TNF) receptor and to inhibit TNFα signaling.
33444836,P01375,Tumor necrosis factor,tumor necrosis factor receptor-related factor 3,,FP,Tumor necrosis factor receptor-related factor 3 (TRAF3) interacting protein 3 (TRAF3IP3) is involved in the development of immune tissues and the immune response of the body.
33444836,P01375,Tumor necrosis factor,traf3,,FP,Tumor necrosis factor receptor-related factor 3 (TRAF3) interacting protein 3 (TRAF3IP3) is involved in the development of immune tissues and the immune response of the body.
33444836,P01375,Tumor necrosis factor,traf3ip3,,FP,Tumor necrosis factor receptor-related factor 3 (TRAF3) interacting protein 3 (TRAF3IP3) is involved in the development of immune tissues and the immune response of the body.
33446252,P14210,Hepatocyte growth factor,ligand hepatocyte growth factor,,FP,The receptor encoded by the MET oncogene and its ligand Hepatocyte Growth Factor (HGF) are at the core of the invasive-metastatic behavior.
33446252,P14210,Hepatocyte growth factor,hgf,P14210,TP,The receptor encoded by the MET oncogene and its ligand Hepatocyte Growth Factor (HGF) are at the core of the invasive-metastatic behavior.
33454999,P05231,Interleukin-6,il-6,P05231,TP,Interleukin-6 (IL-6) is a cytokine primarily known for immune regulation.
33454999,P05231,Interleukin-6,cytokine,,FP,Interleukin-6 (IL-6) is a cytokine primarily known for immune regulation.
33455972,P14210,Hepatocyte growth factor,hgf,P14210,TP,Depletion of hepatocyte growth factor (HGF) or mesenchymal-epithelial transition factor (c-Met) in mice leads to fetal lethality and placental maldevelopment.
33455972,P14210,Hepatocyte growth factor,mesenchymal-epithelial transition factor,,FP,Depletion of hepatocyte growth factor (HGF) or mesenchymal-epithelial transition factor (c-Met) in mice leads to fetal lethality and placental maldevelopment.
33455972,P14210,Hepatocyte growth factor,c-met,,FP,Depletion of hepatocyte growth factor (HGF) or mesenchymal-epithelial transition factor (c-Met) in mice leads to fetal lethality and placental maldevelopment.
33459706,P01375,Tumor necrosis factor,proinflammatory cytokines,,FP,"Proinflammatory cytokines such as tumor necrosis factor (TNF), with its now appreciated key roles in neurophysiology as well as neuropathophysiology, are sufficiently well-documented to be useful tools for enquiry into the natural history of neurodegenerative diseases."
33459706,P01375,Tumor necrosis factor,tnf,P01375,TP,"Proinflammatory cytokines such as tumor necrosis factor (TNF), with its now appreciated key roles in neurophysiology as well as neuropathophysiology, are sufficiently well-documented to be useful tools for enquiry into the natural history of neurodegenerative diseases."
33459710,P05231,Interleukin-6,il-6,P05231,TP,"Because of their roles as potential risk factors, we evaluated whether obstructive sleep apnea (OSA) severity interacts with interleukin-6 (IL-6) in predicting incident dementia of the Alzheimer's type (DAT)."
33459710,P05231,Interleukin-6,alzheimer's type,,FP,"Because of their roles as potential risk factors, we evaluated whether obstructive sleep apnea (OSA) severity interacts with interleukin-6 (IL-6) in predicting incident dementia of the Alzheimer's type (DAT)."
33459887,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,Several options for granulocyte colony-stimulating factor (G-CSF) prophylaxis of chemotherapy-induced febrile neutropenia are available to patients worldwide.
33460624,P60568,Interleukin-2,cytokine,,FP,Interleukin-2 is a classical immune cytokine whose neural functions have received little attention.
33463103,Q969D9,Thymic stromal lymphopoietin,tslp,Q969D9,TP,"Thymic stromal lymphopoietin (TSLP) is a cytokine similar to IL-7, which is released by airway epithelial cells in response to injury and inflammation."
33463103,Q969D9,Thymic stromal lymphopoietin,cytokine,,FP,"Thymic stromal lymphopoietin (TSLP) is a cytokine similar to IL-7, which is released by airway epithelial cells in response to injury and inflammation."
33463103,Q969D9,Thymic stromal lymphopoietin,il-7,P13232,TP,"Thymic stromal lymphopoietin (TSLP) is a cytokine similar to IL-7, which is released by airway epithelial cells in response to injury and inflammation."
33464732,P01375,Tumor necrosis factor,transcription factor nuclear factor kappa b,,FP,"Thetanix (gastroresistant capsules containing lyophilized Bacteroides thetaiotaomicron) is a live biotherapeutic, under development for Crohn's disease, that antagonizes transcription factor nuclear factor kappa B, reducing proinflammatory cytokines, particularly tumor necrosis factor alpha."
33464732,P01375,Tumor necrosis factor,proinflammatory cytokines,,FP,"Thetanix (gastroresistant capsules containing lyophilized Bacteroides thetaiotaomicron) is a live biotherapeutic, under development for Crohn's disease, that antagonizes transcription factor nuclear factor kappa B, reducing proinflammatory cytokines, particularly tumor necrosis factor alpha."
33464732,P01375,Tumor necrosis factor,tumor necrosis factor alpha,,FP,"Thetanix (gastroresistant capsules containing lyophilized Bacteroides thetaiotaomicron) is a live biotherapeutic, under development for Crohn's disease, that antagonizes transcription factor nuclear factor kappa B, reducing proinflammatory cytokines, particularly tumor necrosis factor alpha."
33465273,P14210,Hepatocyte growth factor,hgf,P14210,TP,VM202 is a plasmid DNA encoding two isoforms of hepatocyte growth factor (HGF).
33466887,P15692,Vascular endothelial growth factor A,vegf receptor-2,,FP,The binding of vascular endothelial growth factor A (VEGF) to VEGF receptor-2 (VEGFR-2) stimulates angiogenic signaling.
33466887,P15692,Vascular endothelial growth factor A,vegfr-2,,FP,The binding of vascular endothelial growth factor A (VEGF) to VEGF receptor-2 (VEGFR-2) stimulates angiogenic signaling.
33467104,P01375,Tumor necrosis factor,cyclooxygenase,,FP,"Flavocoxid is a blended extract containing baicalin and catechin with potent antioxidant and anti-inflammatory properties due to the inhibition of the cyclooxygenase (COX) and 5-lipoxygenase (5-LOX) enzymes, nuclear factor-κB (NF-κB), tumor necrosis factor (TNF)-alpha, and the mitogen-activated protein kinases (MAPKs) pathways."
33467104,P01375,Tumor necrosis factor,5-lipoxygenase,,FP,"Flavocoxid is a blended extract containing baicalin and catechin with potent antioxidant and anti-inflammatory properties due to the inhibition of the cyclooxygenase (COX) and 5-lipoxygenase (5-LOX) enzymes, nuclear factor-κB (NF-κB), tumor necrosis factor (TNF)-alpha, and the mitogen-activated protein kinases (MAPKs) pathways."
33467104,P01375,Tumor necrosis factor,nuclear factor-κb,,FP,"Flavocoxid is a blended extract containing baicalin and catechin with potent antioxidant and anti-inflammatory properties due to the inhibition of the cyclooxygenase (COX) and 5-lipoxygenase (5-LOX) enzymes, nuclear factor-κB (NF-κB), tumor necrosis factor (TNF)-alpha, and the mitogen-activated protein kinases (MAPKs) pathways."
33467104,P01375,Tumor necrosis factor,tumor necrosis factor (tnf)-alpha,,FP,"Flavocoxid is a blended extract containing baicalin and catechin with potent antioxidant and anti-inflammatory properties due to the inhibition of the cyclooxygenase (COX) and 5-lipoxygenase (5-LOX) enzymes, nuclear factor-κB (NF-κB), tumor necrosis factor (TNF)-alpha, and the mitogen-activated protein kinases (MAPKs) pathways."
33467104,P01375,Tumor necrosis factor,mitogen-activated protein kinases,,FP,"Flavocoxid is a blended extract containing baicalin and catechin with potent antioxidant and anti-inflammatory properties due to the inhibition of the cyclooxygenase (COX) and 5-lipoxygenase (5-LOX) enzymes, nuclear factor-κB (NF-κB), tumor necrosis factor (TNF)-alpha, and the mitogen-activated protein kinases (MAPKs) pathways."
33467104,P01375,Tumor necrosis factor,mapks,,FP,"Flavocoxid is a blended extract containing baicalin and catechin with potent antioxidant and anti-inflammatory properties due to the inhibition of the cyclooxygenase (COX) and 5-lipoxygenase (5-LOX) enzymes, nuclear factor-κB (NF-κB), tumor necrosis factor (TNF)-alpha, and the mitogen-activated protein kinases (MAPKs) pathways."
33469085,P01375,Tumor necrosis factor,serum interleukin (il)-10,,FP,The purpose of this investigation was to identify if serum interleukin (IL)-10 and tumor necrosis factor (TNF)-α concentrations and their ratio (IL-10/TNF-α) are altered in subjects predisposed to developing knee osteoarthritis following ligamentous injury and in those with severe knee osteoarthritis.
33469316,Q969D9,Thymic stromal lymphopoietin,human monoclonal antibody,,FP,"Tezepelumab is a human monoclonal antibody that blocks thymic stromal lymphopoietin (TSLP), an epithelial cytokine implicated in airway inflammation in asthma, from binding to its heterodimeric receptor."
33469316,Q969D9,Thymic stromal lymphopoietin,tslp,Q969D9,TP,"Tezepelumab is a human monoclonal antibody that blocks thymic stromal lymphopoietin (TSLP), an epithelial cytokine implicated in airway inflammation in asthma, from binding to its heterodimeric receptor."
33469316,Q969D9,Thymic stromal lymphopoietin,epithelial cytokine,,FP,"Tezepelumab is a human monoclonal antibody that blocks thymic stromal lymphopoietin (TSLP), an epithelial cytokine implicated in airway inflammation in asthma, from binding to its heterodimeric receptor."
33469316,Q969D9,Thymic stromal lymphopoietin,heterodimeric receptor,,FP,"Tezepelumab is a human monoclonal antibody that blocks thymic stromal lymphopoietin (TSLP), an epithelial cytokine implicated in airway inflammation in asthma, from binding to its heterodimeric receptor."
33476812,O95760,Interleukin-33,il-33,O95760,TP,Interleukin-33 (IL-33) is a member of the IL-1 family and has dual functions as a nuclear factor as well as a cytokine.
33476812,O95760,Interleukin-33,il-1 family,,FP,Interleukin-33 (IL-33) is a member of the IL-1 family and has dual functions as a nuclear factor as well as a cytokine.
33476812,O95760,Interleukin-33,nuclear factor,,FP,Interleukin-33 (IL-33) is a member of the IL-1 family and has dual functions as a nuclear factor as well as a cytokine.
33476812,O95760,Interleukin-33,cytokine,,FP,Interleukin-33 (IL-33) is a member of the IL-1 family and has dual functions as a nuclear factor as well as a cytokine.
33478167,P15692,Vascular endothelial growth factor A,vegf-a,,FP,Vascular endothelial growth factor A (VEGF-A or VEGF) is a highly conserved secreted signalling protein best known for its roles in vascular development and angiogenesis.
33479721,Q16552,Interleukin-17A,monoclonal antibody,,FP,"To evaluate the efficacy of ixekizumab (IXE), a monoclonal antibody selectively targeting interleukin-17A, in patients with inadequate response to one or two TNF inhibitors (TNFi)."
33479721,Q16552,Interleukin-17A,tnf,P01375,TP,"To evaluate the efficacy of ixekizumab (IXE), a monoclonal antibody selectively targeting interleukin-17A, in patients with inadequate response to one or two TNF inhibitors (TNFi)."
33485901,P01375,Tumor necrosis factor,cytokines,,FP,"In obesity, adipocytes are dysfunctional with excessive production and secretion of pro-inflammatory hormones and cytokines, ie, adipokines, such as tumor necrosis factor α (TNF-α), interleukin 6 (IL-6) and leptin."
33485901,P01375,Tumor necrosis factor,tumor necrosis factor α,,FP,"In obesity, adipocytes are dysfunctional with excessive production and secretion of pro-inflammatory hormones and cytokines, ie, adipokines, such as tumor necrosis factor α (TNF-α), interleukin 6 (IL-6) and leptin."
33485901,P01375,Tumor necrosis factor,interleukin 6,,FP,"In obesity, adipocytes are dysfunctional with excessive production and secretion of pro-inflammatory hormones and cytokines, ie, adipokines, such as tumor necrosis factor α (TNF-α), interleukin 6 (IL-6) and leptin."
33485901,P01375,Tumor necrosis factor,il-6,P05231,TP,"In obesity, adipocytes are dysfunctional with excessive production and secretion of pro-inflammatory hormones and cytokines, ie, adipokines, such as tumor necrosis factor α (TNF-α), interleukin 6 (IL-6) and leptin."
33486314,Q969D9,Thymic stromal lymphopoietin,alarmins,,FP,"Alarmins ((IL-25, IL-33 and thymic stromal lymphopoietin (TSLP)) are known to promote Th2 inflammation and could be associated with eosinophilic airway infiltration."
33486314,Q969D9,Thymic stromal lymphopoietin,il-25,,FP,"Alarmins ((IL-25, IL-33 and thymic stromal lymphopoietin (TSLP)) are known to promote Th2 inflammation and could be associated with eosinophilic airway infiltration."
33486314,Q969D9,Thymic stromal lymphopoietin,il-33,O95760,TP,"Alarmins ((IL-25, IL-33 and thymic stromal lymphopoietin (TSLP)) are known to promote Th2 inflammation and could be associated with eosinophilic airway infiltration."
33486314,Q969D9,Thymic stromal lymphopoietin,tslp,Q969D9,TP,"Alarmins ((IL-25, IL-33 and thymic stromal lymphopoietin (TSLP)) are known to promote Th2 inflammation and could be associated with eosinophilic airway infiltration."
33492677,P01375,Tumor necrosis factor,cytokines,,FP,"Multiple cytokines have been implicated in aneurysmal subarachnoid hemorrhage (aSAH), but tumor necrosis factor superfamily 14 (LIGHT/TNFSF14) and oncostatin-M (OSM) have not been previously explored."
33492677,P01375,Tumor necrosis factor,tumor necrosis factor superfamily 14 (light/tnfsf14),,FP,"Multiple cytokines have been implicated in aneurysmal subarachnoid hemorrhage (aSAH), but tumor necrosis factor superfamily 14 (LIGHT/TNFSF14) and oncostatin-M (OSM) have not been previously explored."
33492677,P01375,Tumor necrosis factor,oncostatin-m,P13725,TP,"Multiple cytokines have been implicated in aneurysmal subarachnoid hemorrhage (aSAH), but tumor necrosis factor superfamily 14 (LIGHT/TNFSF14) and oncostatin-M (OSM) have not been previously explored."
33492677,P01375,Tumor necrosis factor,osm,P13725,TP,"Multiple cytokines have been implicated in aneurysmal subarachnoid hemorrhage (aSAH), but tumor necrosis factor superfamily 14 (LIGHT/TNFSF14) and oncostatin-M (OSM) have not been previously explored."
33492677,P13725,Oncostatin-M,cytokines,,FP,"Multiple cytokines have been implicated in aneurysmal subarachnoid hemorrhage (aSAH), but tumor necrosis factor superfamily 14 (LIGHT/TNFSF14) and oncostatin-M (OSM) have not been previously explored."
33492677,P13725,Oncostatin-M,tumor necrosis factor superfamily 14 (light/tnfsf14),,FP,"Multiple cytokines have been implicated in aneurysmal subarachnoid hemorrhage (aSAH), but tumor necrosis factor superfamily 14 (LIGHT/TNFSF14) and oncostatin-M (OSM) have not been previously explored."
33492677,P13725,Oncostatin-M,osm,P13725,TP,"Multiple cytokines have been implicated in aneurysmal subarachnoid hemorrhage (aSAH), but tumor necrosis factor superfamily 14 (LIGHT/TNFSF14) and oncostatin-M (OSM) have not been previously explored."
33494375,P51671,Eotaxin,cytokines,,FP,Eosinophils become polarized in response to cytokines such IL-5 or eotaxin prior to directional migration.
33494375,P51671,Eotaxin,il-5,,FP,Eosinophils become polarized in response to cytokines such IL-5 or eotaxin prior to directional migration.
33497808,P05231,Interleukin-6,plasma interleukin-6,,FP,Elevated plasma interleukin-6 (IL-6) concentrations are frequently observed in patients with acute heart failure (AHF).
33497808,P05231,Interleukin-6,il-6,P05231,TP,Elevated plasma interleukin-6 (IL-6) concentrations are frequently observed in patients with acute heart failure (AHF).
33502650,P01375,Tumor necrosis factor,tumor necrosis factor receptor-associated factor 6,,FP,"Tumor necrosis factor receptor-associated factor 6 (TRAF6), a regulator of NF-κB signaling, has been discovered recently to be probably related to osteoarthritis, while the function of TRAF6 in lumbar facet joint osteoarthritis(FJOA)still remains unknown."
33502650,P01375,Tumor necrosis factor,traf6,,FP,"Tumor necrosis factor receptor-associated factor 6 (TRAF6), a regulator of NF-κB signaling, has been discovered recently to be probably related to osteoarthritis, while the function of TRAF6 in lumbar facet joint osteoarthritis(FJOA)still remains unknown."
33504422,P05231,Interleukin-6,il-6,P05231,TP,"Objective To investigate the regulatory effect of interleukin-6 (IL-6) on the expression of indoleamine 2, 3-dioxygenase (IDO) in the early pregnant chorionic villi and decidua tissues."
33504422,P05231,Interleukin-6,"indoleamine 2, 3-dioxygenase (",,FP,"Objective To investigate the regulatory effect of interleukin-6 (IL-6) on the expression of indoleamine 2, 3-dioxygenase (IDO) in the early pregnant chorionic villi and decidua tissues."
33504422,P05231,Interleukin-6,ido,,FP,"Objective To investigate the regulatory effect of interleukin-6 (IL-6) on the expression of indoleamine 2, 3-dioxygenase (IDO) in the early pregnant chorionic villi and decidua tissues."
33509093,Q16552,Interleukin-17A,il17a,Q16552,TP,"Interleukin-17A (IL17A) is a proinflammatory cytokine critically involved in autoimmune diseases, and monoclonal antibodies of IL17A have been approved for clinical treatment of psoriasis."
33509093,Q16552,Interleukin-17A,proinflammatory cytokine,,FP,"Interleukin-17A (IL17A) is a proinflammatory cytokine critically involved in autoimmune diseases, and monoclonal antibodies of IL17A have been approved for clinical treatment of psoriasis."
33509093,Q16552,Interleukin-17A,monoclonal antibodies,,FP,"Interleukin-17A (IL17A) is a proinflammatory cytokine critically involved in autoimmune diseases, and monoclonal antibodies of IL17A have been approved for clinical treatment of psoriasis."
33512089,P01375,Tumor necrosis factor,tnf,P01375,TP,We have previously reported that stimulation of mouse bone marrow-derived macrophages with tumor necrosis factor (TNF) and interleukin-6 (IL-6) induces differentiation of osteoclast-like cells.
33512089,P01375,Tumor necrosis factor,interleukin-6,P05231,TP,We have previously reported that stimulation of mouse bone marrow-derived macrophages with tumor necrosis factor (TNF) and interleukin-6 (IL-6) induces differentiation of osteoclast-like cells.
33512089,P01375,Tumor necrosis factor,il-6,P05231,TP,We have previously reported that stimulation of mouse bone marrow-derived macrophages with tumor necrosis factor (TNF) and interleukin-6 (IL-6) induces differentiation of osteoclast-like cells.
33512089,P05231,Interleukin-6,tumor necrosis factor,P01375,TP,We have previously reported that stimulation of mouse bone marrow-derived macrophages with tumor necrosis factor (TNF) and interleukin-6 (IL-6) induces differentiation of osteoclast-like cells.
33512089,P05231,Interleukin-6,tnf,P01375,TP,We have previously reported that stimulation of mouse bone marrow-derived macrophages with tumor necrosis factor (TNF) and interleukin-6 (IL-6) induces differentiation of osteoclast-like cells.
33512089,P05231,Interleukin-6,il-6,P05231,TP,We have previously reported that stimulation of mouse bone marrow-derived macrophages with tumor necrosis factor (TNF) and interleukin-6 (IL-6) induces differentiation of osteoclast-like cells.
33513437,P01375,Tumor necrosis factor,tumor necrosis factor receptor 1,,FP,Tumor necrosis factor receptor 1 (TNFR1) associated death domain protein (TRADD) is a pivotal adaptor in TNF signaling pathway and up-regulates MAVS/IFN signaling pathway in human and mammal.
33513437,P01375,Tumor necrosis factor,tnfr1,,FP,Tumor necrosis factor receptor 1 (TNFR1) associated death domain protein (TRADD) is a pivotal adaptor in TNF signaling pathway and up-regulates MAVS/IFN signaling pathway in human and mammal.
33513437,P01375,Tumor necrosis factor,tradd,,FP,Tumor necrosis factor receptor 1 (TNFR1) associated death domain protein (TRADD) is a pivotal adaptor in TNF signaling pathway and up-regulates MAVS/IFN signaling pathway in human and mammal.
33513437,P01375,Tumor necrosis factor,tnf,P01375,TP,Tumor necrosis factor receptor 1 (TNFR1) associated death domain protein (TRADD) is a pivotal adaptor in TNF signaling pathway and up-regulates MAVS/IFN signaling pathway in human and mammal.
33513437,P01375,Tumor necrosis factor,mavs/ifn,,FP,Tumor necrosis factor receptor 1 (TNFR1) associated death domain protein (TRADD) is a pivotal adaptor in TNF signaling pathway and up-regulates MAVS/IFN signaling pathway in human and mammal.
33515544,P01375,Tumor necrosis factor,tumor necrosis factor alpha,,FP,The aim of this study was to explore the signaling pathways associated with the effects of tumor necrosis factor alpha (TNF-α) on matrix metalloproteinase-1 (MMP-1) and MMP-3 expression in the human dermal fibroblast cell line CCD-966SK.
33515544,P01375,Tumor necrosis factor,matrix metalloproteinase-1,P03956,TP,The aim of this study was to explore the signaling pathways associated with the effects of tumor necrosis factor alpha (TNF-α) on matrix metalloproteinase-1 (MMP-1) and MMP-3 expression in the human dermal fibroblast cell line CCD-966SK.
33515544,P01375,Tumor necrosis factor,mmp-1,P03956,TP,The aim of this study was to explore the signaling pathways associated with the effects of tumor necrosis factor alpha (TNF-α) on matrix metalloproteinase-1 (MMP-1) and MMP-3 expression in the human dermal fibroblast cell line CCD-966SK.
33515544,P01375,Tumor necrosis factor,mmp-3,,FP,The aim of this study was to explore the signaling pathways associated with the effects of tumor necrosis factor alpha (TNF-α) on matrix metalloproteinase-1 (MMP-1) and MMP-3 expression in the human dermal fibroblast cell line CCD-966SK.
33516879,P01375,Tumor necrosis factor,transforming growth factor,,FP,To clarify the influence of tumor necrosis factor (TNF)-α on fibrotic phenotypes induced by transforming growth factor (TGF)-β in retinal pigment epithelial cells (RPECs) by epigenetic regulation.
33517271,P14210,Hepatocyte growth factor,hgf,P14210,TP,Hepatocyte growth factor (HGF) acts as a key regulator in promoting ovarian cancer metastasis.
